sample_name,number_of_players,number_of_incentives,mean_wealth,median_wealth,std_wealth,skewness,kurtosis,gini_coefficient
PIDCplyr_30_inctvs_850_,30,850,14.566666666666666,14.5,3.8616346567512343,0.31664062623764494,-0.027224394,0.14759725400457668
PIDCplyr_30_inctvs_900_,30,900,13.866666666666667,13,3.6581719782183866,0.899242206,1.0665337469023406,0.14375000000000004
PIDCplyr_30_inctvs_950_,30,950,14.866666666666667,14,3.5752233807445126,0.11339180150770675,0.1545080286520637,0.13139013452914783
PIDCplyr_30_inctvs_1000_,30,1000,15.233333333333333,15.5,4.828273213,-0.103928188,-0.978384725,0.1815463165572575
PIDCplyr_30_inctvs_1050_,30,1050,17.066666666666666,16,4.242116871982142,0.4226824251699706,0.32669043535045983,0.1361979166666667
PIDCplyr_30_inctvs_1100_,30,1100,18,17,4.343577634469846,0.7077587200468416,0.21074055113686008,0.13382716049382715
PIDCplyr_30_inctvs_1150_,30,1150,18.066666666666666,18,5.732558087,0.89122958,1.0380730005811447,0.1715867158671588
PIDCplyr_30_inctvs_1200_,30,1200,19.2,20,4.686149805543993,-0.598438313,0.2697204057053564,0.1348379629629629
PIDCplyr_30_inctvs_1250_,30,1250,20.066666666666666,21,5.322488974989886,-0.748104912,-0.288489263,0.14629014396456252
PIDCplyr_30_inctvs_1300_,30,1300,21.233333333333334,22,5.475298063931213,0.062356515,-0.628792565,0.14552590266875975
PIDCplyr_30_inctvs_1350_,30,1350,22.066666666666666,21.5,6.142384625606646,0.204192201,-1.14979583,0.15911379657603208
PIDCplyr_30_inctvs_1400_,30,1400,23.4,23.5,4.446721638840612,0.011464119400510014,-1.027256536,0.10845204178537515
PIDCplyr_30_inctvs_1450_,30,1450,24.8,23,5.594044452212847,0.5437336516150633,-0.15833138,0.12392473118279579
PIDCplyr_24_inctvs_500_,24,500,9.541666666666666,9,2.7835703491898474,0.34967860366378667,-0.593513957,0.16502911208151383
PIDCplyr_24_inctvs_550_,24,550,9.041666666666666,8.5,3.0479387388127663,1.0376199382168365,1.0125943655408989,0.18183563748079867
PIDCplyr_24_inctvs_600_,24,600,10.125,9.5,3.3205483984827966,0.313780258,-1.073071782,0.18638545953360763
PIDCplyr_24_inctvs_650_,24,650,10.75,11.5,3.418698582794336,-0.293291079,-0.839314822,0.18055555555555558
PIDCplyr_24_inctvs_700_,24,700,12.541666666666666,12.5,4.291262116855082,0.018456304941158883,-0.741013202,0.19532115171650055
PIDCplyr_24_inctvs_750_,24,750,12.583333333333334,12.5,3.4146335414246463,-0.113520682,-0.545958005,0.1525938189845475
PIDCplyr_24_inctvs_800_,24,800,13.916666666666666,13.5,3.5930101895516833,-0.077726473,-1.063871702,0.1479540918163672
PIDCplyr_24_inctvs_850_,24,850,13.75,14,3.981729105,0.21632979043052877,-0.304112612,0.16111111111111098
PIDCplyr_24_inctvs_900_,24,900,15,15,4.716990566028302,0.1643592218436828,0.6515591465724024,0.17222222222222228
PIDCplyr_24_inctvs_950_,24,950,16.541666666666668,17,3.968408231128558,-0.311353236,-0.827118944,0.13612510495382035
PIDCplyr_24_inctvs_1000_,24,1000,17.25,18.5,3.3322915038553673,-0.461964274,-0.695972037,0.10809178743961345
PIDCplyr_24_inctvs_1050_,24,1050,17.375,18,3.860186739869804,-0.007673854,-0.878269527,0.12619904076738597
PIDCplyr_24_inctvs_1100_,24,1100,18.333333333333332,19,4.179978734661484,-0.440563827,-0.648625901,0.12670454545454535
PIDCplyr_24_inctvs_1150_,24,1150,20.208333333333332,19.5,5.9929066867051715,0.370536964,-0.500435987,0.16778350515463913
PIDCplyr_24_inctvs_1200_,24,1200,20.041666666666668,21,5.020617215,-0.12926815,0.1732128190576545,0.13712751212751206
PIDCplyr_24_inctvs_1250_,24,1250,20.583333333333332,21,4.881228215202491,0.831358212,1.2290152679790225,0.12702429149797567
PIDCplyr_24_inctvs_1300_,24,1300,20.75,20.5,4.745612008301283,0.35467790757778234,-0.02370608,0.12801204819277112
PIDCplyr_24_inctvs_1350_,24,1350,22.333333333333332,22,4.642796092394707,0.074848988,-0.824569561,0.11800373134328346
PIDCplyr_24_inctvs_1400_,24,1400,23.25,23,5.621758325,-0.047665351,-0.949307106,0.13814217443249688
PIDCplyr_24_inctvs_1450_,24,1450,26.75,27.5,5.463896655928502,-0.308629996,-0.546904317,0.11565420560747663
PIDCplyr_24_inctvs_500_,24,500,8.75,8.5,2.817356917396161,0.2221884803104915,-1.182838366,0.18293650793650795
PIDCplyr_24_inctvs_550_,24,550,8.75,8,2.875905654456233,0.9971669904937167,0.8950377199271609,0.1777777777777778
PIDCplyr_24_inctvs_600_,24,600,9.958333333333334,9,3.7134795752172325,1.0678307901784576,0.9900767379006861,0.19368898186889827
PIDCplyr_24_inctvs_650_,24,650,11.291666666666666,11,2.6375362030164102,0.2686809322551053,0.20765818539791514,0.12961254612546114
PIDCplyr_24_inctvs_700_,24,700,12.125,12,3.4798527267687636,0.381643886,-0.340721748,0.161082474
PIDCplyr_24_inctvs_750_,24,750,13.875,13,4.630627207337396,1.4620133645227518,2.573268807468976,0.17229729729729726
PIDCplyr_24_inctvs_800_,24,800,13.708333333333334,14,4.276672837096094,0.022204466866480074,-0.898316075,0.17869807497467072
PIDCplyr_24_inctvs_850_,24,850,13.958333333333334,14,3.541176436659935,0.2764461451468767,-0.45019152,0.14291044776119388
PIDCplyr_24_inctvs_900_,24,900,15.541666666666666,15,3.4153961052205286,-0.453629754,0.9648150543313117,0.116733691
PIDCplyr_24_inctvs_950_,24,950,16.958333333333332,15.5,4.305801964275128,0.5765541553189348,-0.362691375,0.14056101556101552
PIDCplyr_24_inctvs_1000_,24,1000,17.541666666666668,17,4.966380025285575,0.6984116557293194,0.25398191802015235,0.15706650831353908
PIDCplyr_24_inctvs_1050_,24,1050,18.166666666666668,18,4.017323597731316,0.2597756834802564,-0.697385065,0.12461773700305812
PIDCplyr_24_inctvs_1100_,24,1100,19.375,18.5,5.793764608036241,0.2008325319624279,-0.427404192,0.1685483870967741
PIDCplyr_24_inctvs_1150_,24,1150,19,20,3.6514837167011076,-0.590513382,-0.5821875,0.10690789473684204
PIDCplyr_24_inctvs_1200_,24,1200,21.625,21.5,4.828841303390838,-0.169540545,-0.601448877,0.12676621708413605
PIDCplyr_24_inctvs_1250_,24,1250,19.333333333333332,19,4.579543888011362,-0.053891637,-0.85830446,0.13541666666666663
PIDCplyr_24_inctvs_1300_,24,1300,21.041666666666668,20.5,4.843201133777351,0.6677479642800035,-0.099171096,0.12747524752475248
PIDCplyr_24_inctvs_1350_,24,1350,23.041666666666668,23.5,6.809791765457215,0.17098245072777238,-0.397607131,0.16704339963833625
PIDCplyr_24_inctvs_1400_,24,1400,23.333333333333332,22.5,4.9972214501883165,0.35919107806639694,-0.471732898,0.12038690476190472
PIDCplyr_24_inctvs_1450_,24,1450,23.833333333333332,24,4.459696053419884,-0.1236504,-1.003403842,0.10693473193473191
PIDCplyr_20_inctvs_500_,20,500,8.8,9,2.2715633383201093,0.19656578373781286,-0.348296376,0.1443181818181818
PIDCplyr_20_inctvs_550_,20,550,9,9,4.098780306,1.2460152717110735,2.6760204081632653,0.23555555555555563
PIDCplyr_20_inctvs_600_,20,600,11.35,11.5,3.102821296820041,0.073587965,-1.075481445,0.15660792951541858
PIDCplyr_20_inctvs_650_,20,650,11.65,10.5,3.4680686267719674,0.7772726820653821,-0.046294777,0.16201716738197425
PIDCplyr_20_inctvs_700_,20,700,12.45,12,3.8661996844446613,0.4616670854253479,-0.282682145,0.17208835341365458
PIDCplyr_20_inctvs_750_,20,750,12.15,11.5,3.824591481452627,0.13163560179967365,-0.824602449,0.17921810699588492
PIDCplyr_20_inctvs_800_,20,800,13.65,13.5,2.987892233665732,0.4861120082143415,-0.580600862,0.12326007326007327
PIDCplyr_20_inctvs_850_,20,850,14.4,14.5,2.6720778431774774,-0.148438286,-1.419932679,0.10555555555555562
PIDCplyr_20_inctvs_900_,20,900,15.1,15,4.763402145525822,0.3875960576198287,0.4678642387353955,0.17218543046357626
PIDCplyr_20_inctvs_950_,20,950,16.35,16,3.9531632903283924,-0.037258373,-0.47328485,0.13593272171253845
PIDCplyr_20_inctvs_1000_,20,1000,16.9,18,4.369210454990696,-0.529588043,0.18165832985985375,0.14112426035502956
PIDCplyr_20_inctvs_1050_,20,1050,17.8,17.5,4.501110974,0.5358334899809557,0.7389728202664467,0.13370786516853939
PIDCplyr_20_inctvs_1100_,20,1100,17,17.5,4.979959839195493,0.026719997836474253,0.4283949011446406,0.1591176470588237
PIDCplyr_20_inctvs_1150_,20,1150,21.7,21,4.712748667179271,1.214443683826745,1.935163529495477,0.11474654377880178
PIDCplyr_20_inctvs_1200_,20,1200,20.9,21,3.590264614203248,0.3083072408681692,-0.332361734,0.094736842
PIDCplyr_20_inctvs_1250_,20,1250,21.1,20.5,6.284106937345991,0.18114165,-1.165935954,0.17037914691943135
PIDCplyr_20_inctvs_1300_,20,1300,22.05,23,4.842261868176896,-1.378093337,2.2478521358128907,0.11462585034013606
PIDCplyr_20_inctvs_1350_,20,1350,22.9,23,3.0967725134404045,0.073338152,-0.504616275,0.076200873
PIDCplyr_20_inctvs_1400_,20,1400,25.2,25,4.975942121849892,-1.078403684,1.2109374388311958,0.10555555555555551
PIDCplyr_20_inctvs_1450_,20,1450,27.7,28,5.386093203798093,-0.178328956,-0.358077146,0.10974729241877257
PIDCplyr_20_inctvs_500_,20,500,8.1,7.5,2.861817604250837,-0.036606772,-1.207234768,0.20061728395061718
PIDCplyr_20_inctvs_550_,20,550,10,9.5,3.331666249791536,0.008112165,-0.528609691,0.1875000000000001
PIDCplyr_20_inctvs_600_,20,600,10.45,10,3.6397115270306792,0.47026387178295737,0.020570025692500327,0.1925837320574164
PIDCplyr_20_inctvs_650_,20,650,10.9,10.5,4.311612227,0.1656584447098745,-0.861049903,0.22522935779816522
PIDCplyr_20_inctvs_700_,20,700,12.1,12,2.7910571473905725,0.21442039053285564,-0.922557968,0.13099173553719012
PIDCplyr_20_inctvs_750_,20,750,13.35,12,5.265690837867335,0.8608864748880867,0.5619588333433692,0.21329588014981282
PIDCplyr_20_inctvs_800_,20,800,13.35,13,4.475209492303126,0.8599867007857668,0.062335864768143345,0.18071161048689144
PIDCplyr_20_inctvs_850_,20,850,14.55,14,3.625948151863179,0.20746388215858172,-0.923498977,0.14209621993127164
PIDCplyr_20_inctvs_900_,20,900,16.55,16,4.067861846,0.4112173438875489,-0.917505154,0.13942598187311173
PIDCplyr_20_inctvs_950_,20,950,18,17,4.753945729601885,1.2034716556455551,1.5680946041193504,0.13916666666666677
PIDCplyr_20_inctvs_1000_,20,1000,17.2,17.5,3.893584466786357,-0.130517117,-1.079747426,0.1290697674418606
PIDCplyr_20_inctvs_1050_,20,1050,20.1,20,4.097560249709575,0.11573004687830846,-0.782197208,0.11542288557213942
PIDCplyr_20_inctvs_1100_,20,1100,19.15,19,4.860812689252693,-0.177500686,0.16357103489677716,0.13929503916449082
PIDCplyr_20_inctvs_1150_,20,1150,20.55,21,4.790354892907205,0.4259225760808568,-0.253441209,0.12956204379562042
PIDCplyr_20_inctvs_1200_,20,1200,21.7,23.5,5.814636704042653,0.21290701258114528,0.731258531,0.14239631336405534
PIDCplyr_20_inctvs_1250_,20,1250,20.9,23,5.521775077,-0.413117399,-1.26551189,0.14856459330143568
PIDCplyr_20_inctvs_1300_,20,1300,23.25,23.5,4.968651728587948,0.009935711,-0.955495594,0.12225806451612908
PIDCplyr_20_inctvs_1350_,20,1350,24.65,24,4.767336782733102,-0.106537034,-0.293197537,0.10841784989858017
PIDCplyr_20_inctvs_1400_,20,1400,24.4,23.5,5.508175741568165,0.42860719798452657,-0.644208094,0.1274590163934426
PIDCplyr_20_inctvs_1450_,20,1450,25.2,25,4.739198244429114,0.28669028629703847,-0.3287919,0.10476190476190472
PIDCplyr_20_inctvs_500_,20,500,8.1,8.5,3.315116890850155,-0.36774217,-0.684223643,0.23148148148148162
PIDCplyr_20_inctvs_550_,20,550,9.3,9,3.4655446902326914,0.064005856,-0.895108919,0.2118279569892474
PIDCplyr_20_inctvs_600_,20,600,11,11,3.605551275463989,0.2240135407832656,-0.072189349,0.1813636363636365
PIDCplyr_20_inctvs_650_,20,650,11.05,10.5,3.3387872049593095,0.27882838469332305,-1.025962545,0.1712669683257919
PIDCplyr_20_inctvs_700_,20,700,12.95,13,3.8532453853861943,-0.176936939,-0.969579171,0.16853281853281865
PIDCplyr_20_inctvs_750_,20,750,13.2,12.5,3.8418745424597094,0.9105903758897997,0.4836847555467436,0.15795454545454546
PIDCplyr_20_inctvs_800_,20,800,13.95,13.5,3.4709508783617204,0.21420484673777157,-0.880281462,0.14175627240143385
PIDCplyr_20_inctvs_850_,20,850,15.4,16,4.662617290749907,0.42073569595999455,-0.031982051,0.16785714285714282
PIDCplyr_20_inctvs_900_,20,900,15.85,15,3.4967842369811724,0.45503150805672166,-0.350895734,0.12318611987381711
PIDCplyr_20_inctvs_950_,20,950,15.45,13.5,4.2482349275905165,1.0759714182319715,0.550344542,0.1467637540453075
PIDCplyr_20_inctvs_1000_,20,1000,17.45,17.5,4.398579316097415,0.10269793872315866,-1.201378826,0.14398280802292263
PIDCplyr_20_inctvs_1050_,20,1050,19.75,20,3.6176649927819464,-0.095440625,-0.361556966,0.10265822784810141
PIDCplyr_20_inctvs_1100_,20,1100,19.35,20,4.162631379308046,0.068118488,-0.944923746,0.12235142118863052
PIDCplyr_20_inctvs_1150_,20,1150,21.05,20.5,4.811184885243967,0.23326275134599173,-0.962684833,0.13004750593824244
PIDCplyr_20_inctvs_1200_,20,1200,21.25,21.5,3.9226904032819108,-0.038207998,-0.481230545,0.10411764705882354
PIDCplyr_20_inctvs_1250_,20,1250,23.1,22,5.503635162326805,0.4049785899058159,-0.884129327,0.134848485
PIDCplyr_20_inctvs_1300_,20,1300,24.35,22.5,6.389640052459919,0.6130884839450019,-0.673256524,0.14466119096509256
PIDCplyr_20_inctvs_1350_,20,1350,23.55,23,6.453487429289686,1.678991456920328,3.5686890091538253,0.1383227176220807
PIDCplyr_20_inctvs_1400_,20,1400,24.8,25,5.4,-0.042524005,-1.007253863,0.12379032258064526
PIDCplyr_20_inctvs_1450_,20,1450,25.2,24.5,4.696807426326951,0.38949317425904834,-0.625121958,0.10496031746031742
PIDCplyr_20_inctvs_500_,20,500,9.45,9,3.4420197558991434,1.352762570505252,1.242689626616583,0.18650793650793662
PIDCplyr_20_inctvs_550_,20,550,10.55,10,4.055551750378732,0.3319943897919272,-0.387675359,0.21540284360189577
PIDCplyr_20_inctvs_600_,20,600,10.65,10,3.0376800358168077,1.426381568963393,2.3381626179094743,0.14577464788732397
PIDCplyr_20_inctvs_650_,20,650,11.8,12,3.2186953878862163,-0.0172736,-0.437322043,0.15338983050847466
PIDCplyr_20_inctvs_700_,20,700,12.3,12,3.0512292604784714,0.8763350128853401,1.3021282683461752,0.13211382113821157
PIDCplyr_20_inctvs_750_,20,750,13.7,14,4.279018579066934,-0.114794311,1.0127881342054632,0.16751824817518257
PIDCplyr_20_inctvs_800_,20,800,14.55,15,3.827205246651922,-0.691856039,0.094859161,0.145532646
PIDCplyr_20_inctvs_850_,20,850,15.2,16,3.155946768,-0.460786247,-0.610974017,0.11513157894736847
PIDCplyr_20_inctvs_900_,20,900,16.3,16.5,4.050925820105819,0.052710996414808656,0.4350782674763578,0.13496932515337434
PIDCplyr_20_inctvs_950_,20,950,16.55,14,5.0346300757851115,0.5239203874111368,-0.611407988,0.16812688821752264
PIDCplyr_20_inctvs_1000_,20,1000,17.45,16.5,3.5422450508117027,0.011693881577382393,-0.838359006,0.1133237822349571
PIDCplyr_20_inctvs_1050_,20,1050,18.55,17.5,5.034630075785112,0.7566511281144807,0.083475979,0.14946091644204873
PIDCplyr_20_inctvs_1100_,20,1100,19.25,19,3.6176649927819464,0.070095396,0.13586642693136097,0.1024675324675326
PIDCplyr_20_inctvs_1150_,20,1150,20.75,20.5,5.185315805233081,0.16447583277863193,-0.448473578,0.1406024096385543
PIDCplyr_20_inctvs_1200_,20,1200,18.6,17.5,5.013980455,0.35804422185800655,-0.959634163,0.15107526881720446
PIDCplyr_20_inctvs_1250_,20,1250,22.9,22.5,5.107837115648853,0.6297899925710142,0.14579570290710375,0.12314410480349358
PIDCplyr_20_inctvs_1300_,20,1300,22.85,23,4.418993097980579,-0.129319804,-0.877344961,0.10995623632385132
PIDCplyr_20_inctvs_1350_,20,1350,24.4,24.5,4.810405388322277,-0.138636371,-0.350031263,0.11127049180327875
PIDCplyr_20_inctvs_1400_,20,1400,24.8,26,6.095900261651269,-0.234836403,-1.260566995,0.14032258064516134
PIDCplyr_20_inctvs_1450_,20,1450,25.45,26,5.123231402152356,-0.062282475,-0.654637213,0.1142436149312378
PIDCplyr_20_inctvs_500_,20,500,8.25,7.5,3.476708213238494,1.4174696090051784,2.1225551792396224,0.21969696969696972
PIDCplyr_20_inctvs_550_,20,550,9.8,10,2.6,0.25398270368684495,-0.497741676,0.1484693877551022
PIDCplyr_20_inctvs_600_,20,600,10,10,3.0659419433511785,0.19778032002152235,-0.659574468,0.17100000000000015
PIDCplyr_20_inctvs_650_,20,650,12.15,12,3.320767983464066,-0.205237505,-0.767620221,0.15452674897119356
PIDCplyr_20_inctvs_700_,20,700,11.9,12,3.793415347678131,-0.021653409,-0.288559395,0.1752100840336135
PIDCplyr_20_inctvs_750_,20,750,13.6,13.5,2.6907248094147422,0.012935782,-1.301578096,0.11286764705882346
PIDCplyr_20_inctvs_800_,20,800,14,14.5,3.794733192202055,0.7356687612197271,0.2928240740740735,0.14857142857142858
PIDCplyr_20_inctvs_850_,20,850,15.05,15,3.5982634700644143,0.13968571055311763,-0.175730326,0.1333887043189369
PIDCplyr_20_inctvs_900_,20,900,16.65,16,3.9277856356985676,0.019667168016269304,0.057313101,0.12927927927927918
PIDCplyr_20_inctvs_950_,20,950,16.65,16,4.0776831657204555,0.7087103481938831,0.2740403412159327,0.13468468468468464
PIDCplyr_20_inctvs_1000_,20,1000,18.4,18,3.6249137920783716,0.7278396992913987,0.34178464446807544,0.10760869565217401
PIDCplyr_20_inctvs_1050_,20,1050,19.3,19.5,4.6808118953873805,0.4305330412284398,-0.804437305,0.13704663212435242
PIDCplyr_20_inctvs_1100_,20,1100,19.85,20.5,4.452808102759426,0.27609341543155624,-0.522959746,0.12607052896725457
PIDCplyr_20_inctvs_1150_,20,1150,21.5,22,5.103920062069938,-0.489631553,0.37894791133248074,0.12860465116279074
PIDCplyr_20_inctvs_1200_,20,1200,20.95,21.5,4.954543369474123,0.10386513956017039,-0.311047684,0.13066825775656343
PIDCplyr_20_inctvs_1250_,20,1250,21.65,21.5,4.327528162819972,-0.401551464,-0.551004925,0.11235565819861437
PIDCplyr_20_inctvs_1300_,20,1300,23.8,25,4.905099387372289,-1.048631331,0.9671519455724806,0.11113445378151254
PIDCplyr_20_inctvs_1350_,20,1350,22.9,22.5,3.793415347678131,0.47846340502007617,-0.088049525,0.092358079
PIDCplyr_20_inctvs_1400_,20,1400,23.8,22,5.065570056765576,0.23698569765760924,-1.126797518,0.11974789915966377
PIDCplyr_20_inctvs_1450_,20,1450,25.1,25,4.928488612140643,-0.283077053,-0.47019097,0.11015936254980097
PIDCplyr_20_inctvs_500_,20,500,8.75,9,3.014548058996572,-0.38397018,-0.507714808,0.1934285714285714
PIDCplyr_20_inctvs_550_,20,550,8.9,8.5,2.8442925306655784,0.7791284466588406,1.1679697347974969,0.17247191011235963
PIDCplyr_20_inctvs_600_,20,600,10.4,10,4.1521078984053394,0.9562134995708481,0.5183219297915058,0.21634615384615397
PIDCplyr_20_inctvs_650_,20,650,11.45,11.5,3.7613162589710534,0.014277466664763936,-0.104435943,0.18318777292576416
PIDCplyr_20_inctvs_700_,20,700,11.95,11.5,3.9430318284284747,0.37488813576536784,-0.636513363,0.18556485355648533
PIDCplyr_20_inctvs_750_,20,750,13.4,13,3.088689042,-0.132762764,-0.407196445,0.1294776119402986
PIDCplyr_20_inctvs_800_,20,800,15.75,14,4.1337029404639125,0.6283212365510633,-0.575474036,0.14396825396825386
PIDCplyr_20_inctvs_850_,20,850,15.95,17,3.653423052426313,-0.476739386,-0.567857248,0.12805642633228853
PIDCplyr_20_inctvs_900_,20,900,16.1,16,4.968903299521938,0.4050464606972445,-0.216941349,0.172360248
PIDCplyr_20_inctvs_950_,20,950,16.45,17,4.364344166080397,-0.113740738,-0.898372433,0.15121580547112468
PIDCplyr_20_inctvs_1000_,20,1000,18.75,19,4.804945369096302,-0.08129821,-0.368135864,0.14440000000000008
PIDCplyr_20_inctvs_1050_,20,1050,18.3,17,5.040833264451424,0.26859748472967226,-1.272664082,0.15683060109289615
PIDCplyr_20_inctvs_1100_,20,1100,19.45,20,3.9808918598726084,0.02321787,0.036982727064566845,0.11041131105398472
PIDCplyr_20_inctvs_1150_,20,1150,21.2,21.5,3.1400636936215163,-0.29146319,0.23135664001909007,0.081367925
PIDCplyr_20_inctvs_1200_,20,1200,21.45,21,4.9746859197340285,0.27738982674390045,-0.493020787,0.13111888111888126
PIDCplyr_20_inctvs_1250_,20,1250,20.7,20.5,4.723346271447817,0.1537894271182733,0.23503097324063926,0.1260869565217393
PIDCplyr_20_inctvs_1300_,20,1300,21.45,20,5.248571234155063,0.060654625,-0.330679525,0.13694638694638694
PIDCplyr_20_inctvs_1350_,20,1350,21.2,21,4.9457052075512955,-0.218926785,-0.626884282,0.13160377358490571
PIDCplyr_20_inctvs_1400_,20,1400,23.6,22.5,6.514598989960932,1.3212259599852048,2.4165836828130587,0.14385593220338988
PIDCplyr_20_inctvs_1450_,20,1450,24.45,25,5.014728307695243,-0.473326884,0.23277627698932424,0.11339468302658495
PIDCplyr_20_inctvs_500_,20,500,8.7,7,3.7696153649941526,0.35686660144692156,-1.201513836,0.2436781609195403
PIDCplyr_20_inctvs_550_,20,550,10.35,11,3.5252659474144643,0.037850738,-0.460034768,0.19009661835748803
PIDCplyr_20_inctvs_600_,20,600,10.85,12,3.086664867,-0.246844422,-1.145844512,0.16013824884792627
PIDCplyr_20_inctvs_650_,20,650,12.2,12,2.8213471959331766,0.2233510128342854,0.5743289310875994,0.12418032786885247
PIDCplyr_20_inctvs_700_,20,700,10.3,10,3.7828560638755477,0.16060541547247906,-0.507366826,0.2067961165048544
PIDCplyr_20_inctvs_750_,20,750,11.95,11,4.067861846,0.842813383,0.1708750425490897,0.18556485355648544
PIDCplyr_20_inctvs_800_,20,800,14.45,15,3.3834154341434335,-0.37424821,-0.153718174,0.12923875432525944
PIDCplyr_20_inctvs_850_,20,850,14.25,14,2.896118091514916,-0.101116905,-1.32044394,0.11561403508771939
PIDCplyr_20_inctvs_900_,20,900,14.2,15,3.6138621999185303,-0.365361893,-0.785229674,0.1422535211267606
PIDCplyr_20_inctvs_950_,20,950,18.05,18,4.092370951,0.082258509,-0.949323368,0.1278393351800554
PIDCplyr_20_inctvs_1000_,20,1000,18.25,18,3.6588932752951404,-0.935137587,0.8512006109633403,0.10780821917808225
PIDCplyr_20_inctvs_1050_,20,1050,16.65,16,4.150602365922325,0.17316042499204023,-0.718202659,0.141891892
PIDCplyr_20_inctvs_1100_,20,1100,19.5,18,5.670097000933935,1.1988900198613242,1.0639716143950047,0.15333333333333343
PIDCplyr_20_inctvs_1150_,20,1150,21.3,20,4.605431575867782,0.2619132343234349,-1.291177936,0.12300469483568077
PIDCplyr_20_inctvs_1200_,20,1200,23.2,23.5,6.112282716,0.0734646,-0.339524231,0.14784482758620698
PIDCplyr_20_inctvs_1250_,20,1250,23.05,23,4.5108203245086145,-0.052321258,-0.914584672,0.11182212581344908
PIDCplyr_20_inctvs_1300_,20,1300,24,23.5,5.621387729022079,0.21955027382617073,-0.487982695,0.13250000000000017
PIDCplyr_20_inctvs_1350_,20,1350,24.7,22,6.504613747179766,1.176213639647049,0.11875264679596143,0.13502024291497983
PIDCplyr_20_inctvs_1400_,20,1400,24.55,25,5.722543140947039,0.6662269399503724,3.1707002107967055,0.11272912423625259
PIDCplyr_20_inctvs_1450_,20,1450,25.35,26,6.334627060845808,-0.235359784,1.0181551429111027,0.13106508875739642
PIDCplyr_20_inctvs_500_,20,500,8.9,9,2.142428528562855,0.12996063524965798,0.5330998049183346,0.1308988764044945
PIDCplyr_20_inctvs_550_,20,550,9.55,9,3.2322592717787972,0.6291341738719777,-0.365496508,0.18612565445026175
PIDCplyr_20_inctvs_600_,20,600,10.15,10,2.515452245621053,0.33922293406830184,-1.070403957,0.1406403940886699
PIDCplyr_20_inctvs_650_,20,650,11.25,11,3.672533185690771,0.13362225324985208,-0.400568267,0.1842222222222224
PIDCplyr_20_inctvs_700_,20,700,11,10.5,3.0166206257996713,-0.098356185,-0.98454293,0.15636363636363648
PIDCplyr_20_inctvs_750_,20,750,12.3,12,3.1,0.8265583565506353,0.3540515050551081,0.13617886178861804
PIDCplyr_20_inctvs_800_,20,800,15.1,15,2.6814175355583845,0.22002768459977998,-0.754730047,0.10033112582781456
PIDCplyr_20_inctvs_850_,20,850,14.5,13.5,4.318564576337836,0.3948288380640793,-0.614695714,0.16827586206896572
PIDCplyr_20_inctvs_900_,20,900,17.15,18,4.735768153108849,0.013692027869355592,-0.980588749,0.15758017492711385
PIDCplyr_20_inctvs_950_,20,950,17.15,17.5,5.1795270054320595,0.61368796,0.519259831,0.16603498542274053
PIDCplyr_20_inctvs_1000_,20,1000,17.65,18,4.407663780280887,-0.315406812,-0.72871969,0.14121813031161468
PIDCplyr_20_inctvs_1050_,20,1050,18.3,18,3.620773398046335,0.21222566787697758,-0.36767224,0.11147540983606574
PIDCplyr_20_inctvs_1100_,20,1100,21.7,20.5,5.020956084253277,0.9118150375720211,0.3479623207893834,0.12073732718894026
PIDCplyr_20_inctvs_1150_,20,1150,20.8,21,4.445222154178573,-0.147271801,-0.621490272,0.1209134615384615
PIDCplyr_20_inctvs_1200_,20,1200,20.95,22,3.427462618322773,-0.471579942,-0.678496296,0.091050119
PIDCplyr_20_inctvs_1250_,20,1250,23.15,22,4.585575209,0.090063922,-1.434487799,0.11263498920086412
PIDCplyr_20_inctvs_1300_,20,1300,24.65,25,6.109623556,-0.051799556,-1.007911754,0.1420892494929008
PIDCplyr_20_inctvs_1350_,20,1350,23.15,24,5.111506627208851,-0.978733654,0.33239757842735296,0.1195464362850972
PIDCplyr_20_inctvs_1400_,20,1400,23.95,22.5,4.466262419518136,0.30578083586250143,-0.902755841,0.104070981
PIDCplyr_20_inctvs_1450_,20,1450,25,25.5,4.207136793592526,-0.060430003,-0.133965336,0.0932
